ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS,DATA_COLETA_COMPLETA,UF,Ano
1004947847, 2008 Allure Pack 1.6 AT,25.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.900,"Lajeado, Americano - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/2008-allure-pack-1-6-at-1004947847,2022-05-04,,rs,2021
965777328,FIAT STRADA FREEDOM 2022 ZEERO A PRONTA ENTREGA!,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 97.500,Campinas do Sul - DDD 54,"Ontem, 21:01",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-freedom-2022-zeero-a-pronta-entrega-965777328,2022-05-04,,rs,2022
999782606,"T-CROSS COM APENAS 16.000KM, TETO SOLAR E PAINEL DIGITAL.",16.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 127.990,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/t-cross-com-apenas-16-000km-teto-solar-e-painel-digital-999782606,2022-05-04,,rs,
965802993,Honda WR-V Exl Cvt 2018,44.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 87.900,"Esteio, Centro - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-wr-v-exl-cvt-2018-965802993,2022-05-04,,rs,2018
1003293873,Ford Territory Titanium 1.5 4P,26.500 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 196.900,"Porto Alegre, Petrópolis - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-territory-titanium-1-5-4p-1003293873,2022-05-04,,rs,2021
1003505602,Ford Territory Titanium 1.5 4P,13.500 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 196.900,"Porto Alegre, Petrópolis - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-territory-titanium-1-5-4p-1003505602,2022-05-04,,rs,2021
1028209125,Corsa Super ,111.111 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 6.500,"Barra do Ribeiro, Sertão Santana - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/corsa-super-1028209125,2022-05-04,,rs,1996
1021680022,Chevrolet S10 Executive 2011,1 km  |  Câmbio: Manual  |  Flex  |  ,R$ 67.900,"Esteio, Centro - DDD 51","Ontem, 21:01",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-executive-2011-1021680022,2022-05-04,,rs,2011
1028209024,Hyundai Tucson GLS 2.0 2015,118.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 60.500,Campinas do Sul - DDD 54,"Ontem, 21:00",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-2-0-2015-1028209024,2022-05-04,,rs,2015
1028208907,Vendo HB20 Launch Edition ,21.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.000,"Santa Rosa, Centro - DDD 55","Ontem, 21:00",https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-launch-edition-1028208907,2022-05-04,,rs,2020
1028208849,Abaixo da Fipe! Ka Sedan 2018 SE 1.5 Flex Segundo dono.,89.400 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.000,"Passo Fundo, Vera Cruz - DDD 54","Ontem, 21:00",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/abaixo-da-fipe-ka-sedan-2018-se-1-5-flex-segundo-dono-1028208849,2022-05-04,,rs,2018
1025691051,RENEGADE 2020/2021 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,57.545 km  |  Câmbio: Automático  |  Flex  |  ,R$ 101.580,"Porto Alegre, Petrópolis - DDD 51","Ontem, 21:00",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-longitude-4p-automatico-1025691051,2022-05-04,,rs,2021
1004500862,T-CROSS 2019/2020 1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO,54.721 km  |  Câmbio: Automático  |  Flex  |  ,R$ 110.990,"São Leopoldo, Scharlau - DDD 51","Ontem, 21:00",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/t-cross-2019-2020-1-4-250-tsi-total-flex-highline-automatico-1004500862,2022-05-04,,rs,2020
1023218679,GOL 2019/2020 1.0 12V MPI TOTALFLEX 4P MANUAL,90.298 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.990,"São Leopoldo, Scharlau - DDD 51","Ontem, 21:00",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-2019-2020-1-0-12v-mpi-totalflex-4p-manual-1023218679,2022-05-04,,rs,2020
900382292,PRISMA 2019/2019 1.4 MPFI LT 8V FLEX 4P MANUAL,51.149 km  |  Câmbio: Manual  |  Flex  |  ,R$ 68.990,"São Leopoldo, Scharlau - DDD 51","Ontem, 21:00",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/prisma-2019-2019-1-4-mpfi-lt-8v-flex-4p-manual-900382292,2022-05-04,,rs,2019
967485862,CHEVROLET JOY 2020/2020 1.0 SPE4 FLEX MANUAL,28.546 km  |  Câmbio: Manual  |  Flex  |  ,R$ 59.150,"Pelotas, Centro - DDD 53","Ontem, 21:00",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-joy-2020-2020-1-0-spe4-flex-manual-967485862,2022-05-04,,rs,2020
997791169,FIORINO 2019/2020 1.4 MPI FURGÃO HARD WORKING 8V FLEX 2P MANUAL,54.185 km  |  Câmbio: Manual  |  Flex  |  ,R$ 78.990,"Pelotas, Centro - DDD 53","Ontem, 21:00",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/fiorino-2019-2020-1-4-mpi-furgao-hard-working-8v-flex-2p-manual-997791169,2022-05-04,,rs,2020
1028208699,Lindo Celta Life 2009,125.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 10.000,Canguçu - DDD 53,"Ontem, 20:59",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/lindo-celta-life-2009-1028208699,2022-05-04,,rs,2009
906969106,Mini Cooper S 2P GASOLINA AUT,16.901 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 197.900,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 20:58",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-s-2p-gasolina-aut-906969106,2022-05-04,,rs,2020
980523268,Ford Ecosport 1.5 SE AT 4P,18.476 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.900,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 20:58",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-1-5-se-at-4p-980523268,2022-05-04,,rs,2020
978901476,Honda Civic 1.8 EXS 4P,117.714 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.900,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 20:58",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-1-8-exs-4p-978901476,2022-05-04,,rs,
1028208398,HILUX 2011 DIESEL 4X4 FILE E OUTRA SRV AUTOMÁTICA ,120.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 95.500,"Passo Fundo, Petrópolis - DDD 54","Ontem, 20:58",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hilux-2011-diesel-4x4-file-e-outra-srv-automatica-1028208398,2022-05-04,,rs,2011
1022157073,Hilux SRV 3.0 T.D.I 4x4 Aut.,259.891 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 164.000,Constantina - DDD 54,"Ontem, 20:58",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-3-0-t-d-i-4x4-aut-1022157073,2022-05-04,,rs,2012
1007202072,Kia Stonic SX Hibrido 0km,10 km  |  Câmbio: Automático  |  Híbrido  |  ,R$ 146.990,"Pelotas, Três Vendas - DDD 53","Ontem, 20:57",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/kia-stonic-sx-hibrido-0km-1007202072,2022-05-04,,rs,2022
1008695354,CHEVROLET ONIX 2020/2021 1.0 FLEX MANUAL,60.460 km  |  Câmbio: Manual  |  Flex  |  ,R$ 75.260,"Porto Alegre, Petrópolis - DDD 51","Ontem, 20:57",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-2020-2021-1-0-flex-manual-1008695354,2022-05-04,,rs,2021
1004078495,JETTA 2013/2013 2.0 COMFORTLINE FLEX 4P TIPTRONIC,67.564 km  |  Câmbio: Automático  |  Flex  |  ,R$ 79.000,"Porto Alegre, São Geraldo - DDD 51","Ontem, 20:57",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jetta-2013-2013-2-0-comfortline-flex-4p-tiptronic-1004078495,2022-05-04,,rs,2013
1028208035,Vendo L200 sport diesel 4x4 manual,152.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 60.000,Farroupilha - DDD 54,"Ontem, 20:56",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/vendo-l200-sport-diesel-4x4-manual-1028208035,2022-05-04,,rs,2006
1028207661,Siena 2009 completo,89.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.900,"Novo Hamburgo, São Jorge - DDD 51","Ontem, 20:55",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/siena-2009-completo-1028207661,2022-05-04,,rs,2009
1015674988,1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO,48.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 120.000,"Passo Fundo, Annes - DDD 54","Ontem, 20:54",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/1-0-200-tsi-total-flex-comfortline-automatico-1015674988,2022-05-04,,rs,2020
1008441784,Cruze impecável abaixo da fipe,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 61.900,Colinas - DDD 51,"Ontem, 20:54",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-impecavel-abaixo-da-fipe-1008441784,2022-05-04,,rs,2014
1028207513,Siena repasse abaixo da fipe!,166.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 15.200,Vacaria - DDD 54,"Ontem, 20:54",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/siena-repasse-abaixo-da-fipe-1028207513,2022-05-04,,rs,2004
973555097,HB20S 2019/2019 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,55.438 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.490,"Canoas, Marechal Rondon - DDD 51","Ontem, 20:53",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2019-2019-1-6-comfort-plus-16v-flex-4p-automatico-973555097,2022-05-04,,rs,
1025733179,Volkswagen Saveiro 1.6 Trooper CE,95.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.800,Encantado - DDD 51,"Ontem, 20:53",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-trooper-ce-1025733179,2022-05-04,,rs,2011
1028206900,Palio weekend 2001/2002,222.500 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 8.999,"Novo Hamburgo, Centro - DDD 51","Ontem, 20:52",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-2001-2002-1028206900,2022-05-04,,rs,
1028206831,Ecosport freestyle ,93.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 34.900,"Barro Vermelho, Gravataí - DDD 51","Ontem, 20:52",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/ecosport-freestyle-1028206831,2022-05-04,,rs,2009
1002935033,VIRTUS Comfort. 200 TSI 1.0 Flex 12V Aut,153.993 km  |  Câmbio: Manual  |  Flex  |  ,R$ 91.900,"Alvorada, Passo do Feijó - DDD 51","Ontem, 20:52",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/virtus-comfort-200-tsi-1-0-flex-12v-aut-1002935033,2022-05-04,,rs,2018
1028206758,"Gol 1.0 MI, duas portas, segundo dono, 44 mil Km de fábrica",44.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 10.500,Cidreira - DDD 51,"Ontem, 20:52",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-mi-duas-portas-segundo-dono-44-mil-km-de-fabrica-1028206758,2022-05-04,,rs,1996
1018011687,JEEP RENEGADE 1.8 16V FLEX SPORT 4P MANUAL 2016,73.708 km  |  Câmbio: Manual  |  Flex  |  ,R$ 77.900,"Porto Alegre, Petrópolis - DDD 51","Ontem, 20:50",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-sport-4p-manual-2016-1018011687,2022-05-04,,rs,2016
1022719154,CHEVROLET COBALT 1.8 LTZ 2020,27.351 km  |  Câmbio: Manual  |  Flex  |  ,R$ 81.900,"Gravataí, Vera Cruz - DDD 51","Ontem, 20:50",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cobalt-1-8-ltz-2020-1022719154,2022-05-04,,rs,2020
1014080550,SUZUKI/JIMNY 1.3 1999 RARIDADE  EQUIPADO !,136.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 47.900,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 20:50",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/suzuki-jimny-1-3-1999-raridade-equipado-1014080550,2022-05-04,,rs,1999
936898938,CITROEN C4 CACTUS FEEL PACK 1.6 16V FLEX AUT 2021,6.053 km  |  Câmbio: Automático  |  Flex  |  ,R$ 95.900,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 20:50",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-cactus-feel-pack-1-6-16v-flex-aut-2021-936898938,2022-05-04,,rs,2021
1028206421,Corolla Xei 2.0 2018 Branco pérola ,52.900 km  |  Câmbio: Automático  |  Flex  |  ,R$ 117.500,Campinas do Sul - DDD 54,"Ontem, 20:50",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-2018-branco-perola-1028206421,2022-05-04,,rs,2018
1017760128,VIRTUS 2019/2020 1.6 MSI TOTAL FLEX MANUAL,72.913 km  |  Câmbio: Manual  |  Flex  |  ,R$ 73.810,"Gravataí, Bom Princípio - DDD 51","Ontem, 20:49",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/virtus-2019-2020-1-6-msi-total-flex-manual-1017760128,2022-05-04,,rs,2020
1021684909,ETIOS 2019/2020 1.5 X PLUS SEDAN 16V FLEX 4P AUTOMÁTICO,57.889 km  |  Câmbio: Automático  |  Flex  |  ,R$ 70.990,"Gravataí, Bom Princípio - DDD 51","Ontem, 20:49",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/etios-2019-2020-1-5-x-plus-sedan-16v-flex-4p-automatico-1021684909,2022-05-04,,rs,2020
1021845906,RENEGADE 2020/2021 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,53.655 km  |  Câmbio: Automático  |  Flex  |  ,R$ 99.990,"Gravataí, Bom Princípio - DDD 51","Ontem, 20:49",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-longitude-4p-automatico-1021845906,2022-05-04,,rs,2021
1006410434,Nissan Kicks,73.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 84.900,"Porto Alegre, Hípica - DDD 51","Ontem, 20:49",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1006410434,2022-05-04,,rs,2017
1024231412,CHEVROLET PRISMA 1.4L LT 2017,94.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 61.900,"Alvorada, Bela Vista - DDD 51","Ontem, 20:49",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-1-4l-lt-2017-1024231412,2022-05-04,,rs,2017
995752322, Fiat Strada 1.8 Adventure Dualogic 2015 * Teto solar *,1 km  |  Câmbio: Automático  |  Flex  |  ,R$ 59.900,"Pelotas, Areal - DDD 53","Ontem, 20:49",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-1-8-adventure-dualogic-2015-teto-solar-995752322,2022-05-04,,rs,2015
1028195991,strada volcano cvt,10 km  |  Câmbio: Automático  |  ,R$ 126.000,São Sepé - DDD 55,"Ontem, 20:48",https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/strada-volcano-cvt-1028195991,2022-05-04,,rs,2022
1028195235,HYUNDAI SANTA FE 3.3 V6 2015 07 LUGARES ,120 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 119.900,"Novo Hamburgo, Rincão - DDD 51","Ontem, 20:48",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-santa-fe-3-3-v6-2015-07-lugares-1028195235,2022-05-04,,rs,2015
1028205846,Hyundai Equus TOP de linha ,68.058 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 145.000,"Caxias do Sul, Sagrada Família - DDD 54","Ontem, 20:48",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-equus-top-de-linha-1028205846,2022-05-04,,rs,2013
968948381,Audi A3 Teto solar manual turbo Completo ano 2006,190.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 31.990,"Canoas, Mathias Velho - DDD 51","Ontem, 20:48",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/audi-a3-teto-solar-manual-turbo-completo-ano-2006-968948381,2022-05-04,,rs,2006
1007241562,Mercedes Benz C180 Cgi Excluisve 1.6 turbo,83.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.800,"Porto Alegre, São João - DDD 51","Ontem, 20:47",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c180-cgi-excluisve-1-6-turbo-1007241562,2022-05-04,,rs,2016
940056517,Pajero Dakar 4x4 diesel 5 lugares,80.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 109.990,"Porto Alegre, Sarandi - DDD 51","Ontem, 20:47",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/pajero-dakar-4x4-diesel-5-lugares-940056517,2022-05-04,,rs,2015
991800125,Fox GII 1.0 2014 ,96.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.990,"Porto Alegre, Glória - DDD 51","Ontem, 20:47",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fox-gii-1-0-2014-991800125,2022-05-04,,rs,2014
1017228810,Chevrolet Cruze Sport LT 1.4 16V TB Flex 5p Aut. 4P,47.200 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.900,"Porto Alegre, Partenon - DDD 51","Ontem, 20:46",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-sport-lt-1-4-16v-tb-flex-5p-aut-4p-1017228810,2022-05-04,,rs,2018
927257564,Brasília 1980 1Dona Placa i,79.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 22.000,"Porto Alegre, Glória - DDD 51","Ontem, 20:46",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/brasilia-1980-1dona-placa-i-927257564,2022-05-04,,rs,1980
946694999,KIA Picanto EX 1.0 Flex Aut. 4P,66.400 km  |  Câmbio: Automático  |  Flex  |  ,R$ 41.900,"Porto Alegre, Partenon - DDD 51","Ontem, 20:46",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/kia-picanto-ex-1-0-flex-aut-4p-946694999,2022-05-04,,rs,2013
1026040771,Onix Plus LT 1.0 turbo preto 9.000 km completo impecável,9.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 81.800,"Novo Hamburgo, Pátria Nova - DDD 51","Ontem, 20:45",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/onix-plus-lt-1-0-turbo-preto-9-000-km-completo-impecavel-1026040771,2022-05-04,,rs,2020
1005503424,Vv Up 1.0 Cross Tsi 2018 ,50.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 71.900,"Estância Velha, Rincão dos Ilhéus - DDD 51","Ontem, 20:45",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vv-up-1-0-cross-tsi-2018-1005503424,2022-05-04,,rs,2018
978520675,Duster Expression 1.6 Manual // Única dona ,55.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 84.000,"Santa Cruz do Sul, Senai - DDD 51","Ontem, 20:44",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/duster-expression-1-6-manual-unica-dona-978520675,2022-05-04,,rs,2020
978510298,Cruze LTZ 2018 único dono,78.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 109.900,"Canoas, Mathias Velho - DDD 51","Ontem, 20:43",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/cruze-ltz-2018-unico-dono-978510298,2022-05-04,,rs,2018
969601329,Fiat 500 2010 versão Ferrari ,99.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 49.900,"Canoas, Mathias Velho - DDD 51","Ontem, 20:43",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-2010-versao-ferrari-969601329,2022-05-04,,rs,2010
989545265,TRACKER 2020/2021 1.0 TURBO FLEX LTZ AUTOMÁTICO,55.202 km  |  Câmbio: Automático  |  Flex  |  ,R$ 113.000,"Canoas, Marechal Rondon - DDD 51","Ontem, 20:42",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/tracker-2020-2021-1-0-turbo-flex-ltz-automatico-989545265,2022-05-04,,rs,2021
978090354,JEEP RENEGADE MOAB 2021,300 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 162.990,"Porto Alegre, São Sebastião - DDD 51","Ontem, 20:42",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-moab-2021-978090354,2022-05-04,,rs,
1028203852,TROCO POR CARRO+NOVO,11.111.111 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 7.900,"Viamão, São Tomé - DDD 51","Ontem, 20:41",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/troco-por-carro-novo-1028203852,2022-05-04,,rs,1997
1016071915,ONIX 2020/2021 1.0 TURBO FLEX PLUS LTZ AUTOMÁTICO,60.495 km  |  Câmbio: Automático  |  Flex  |  ,R$ 79.650,"Santa Maria, Centro - DDD 55","Ontem, 20:41",https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/onix-2020-2021-1-0-turbo-flex-plus-ltz-automatico-1016071915,2022-05-04,,rs,2021
1022861199,Cruze LT - 2015 - Automático,147.650 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.990,"Santo Ângelo, Dido - DDD 55","Ontem, 20:39",https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-2015-automatico-1022861199,2022-05-04,,rs,
