ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS,DATA_COLETA_COMPLETA,UF,Ano
1013334786,FIAT MOBI EASY 2019,32.310 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.900,"Brasília, Sobradinho - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-easy-2019-1013334786,2022-05-04,,df,2019
902994886,RENEGADE 2018/2019 1.8 16V FLEX 4P AUTOMÁTICO,31.673 km  |  Câmbio: Automático  |  Flex  |  ,R$ 88.980,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2018-2019-1-8-16v-flex-4p-automatico-902994886,2022-05-04,,df,2019
1026090702,VOLKSWAGEN VOYAGE 1.0 12V MPI TOTALFLEX 4P MANUAL,21.219 km  |  Câmbio: Manual  |  Flex  |  ,R$ 66.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-1-0-12v-mpi-totalflex-4p-manual-1026090702,2022-05-04,,df,2021
1005594350,Volkswagen Saveiro 1.6 Cross Cd 16V Flex 2P Manual,13.553 km  |  Câmbio: Manual  |  Flex  |  ,R$ 106.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-saveiro-1-6-cross-cd-16v-flex-2p-manual-1005594350,2022-05-04,,df,2021
1017294726,MERCEDES-BENZ C180 1.6 CGI AVANTGARDE 16V EXCLUSIVE 2019,51.056 km  |  Câmbio: Automático  |  Flex  |  ,R$ 184.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c180-1-6-cgi-avantgarde-16v-exclusive-2019-1017294726,2022-05-04,,df,2019
1026210323,HONDA FIT EX-CVT 1.5 16v  4P 2018,27.415 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-cvt-1-5-16v-4p-2018-1026210323,2022-05-04,,df,2018
1026711559,CHEVROLET ONIX 1.4 MPFI LTZ 8V FLEX 4P MEC 2015,127.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-4-mpfi-ltz-8v-flex-4p-mec-2015-1026711559,2022-05-04,,df,2015
949034326,AUDI Q5 2.0 TURBO FSI-QUATTRO (ATTRACTION) 2018,22.225 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 199.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-q5-2-0-turbo-fsi-quattro-attraction-2018-949034326,2022-05-04,,df,2018
1027746583,EcoSport XLT 2.0 aut. 2011,175.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 33.900,"Brasília, Sul (Águas Claras) - DDD 61","Ontem, 21:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-xlt-2-0-aut-2011-1027746583,2022-05-04,,df,2018
1027746422,Honda civic,185.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 50.000,Cristalina - DDD 61,"Ontem, 21:09",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-1027746422,2022-05-04,,df,2008
1022232561,Virtus Comfortiline ,90.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 83.000,"Brasília, Santa Maria - DDD 61","Ontem, 21:09",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-comfortiline-1022232561,2022-05-04,,df,2019
1027746193, Nissan Livina 09/10,150.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 25.000,"Formosa, Parque Laguna II - DDD 61","Ontem, 21:09",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-livina-09-10-1027746193,2022-05-04,,df,2010
1001906520,COROLLA 2014/2015 2.0 XEI 16V FLEX 4P AUTOMÁTICO,120.444 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.990,"Brasília, Núcleo Rural Hortigranjeiro de Santa Maria - DDD 61","Ontem, 21:08",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-2014-2015-2-0-xei-16v-flex-4p-automatico-1001906520,2022-05-04,,df,
1027745946,Sw4 srv 7lugares 13/13,168.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 167.500,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Ontem, 21:08",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sw4-srv-7lugares-13-13-1027745946,2022-05-04,,df,2013
991290073,Hyundai HB20 1.0 Sense Pack (Flex),51.670 km  |  Câmbio: Manual  |  Flex  |  ,R$ 62.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-sense-pack-flex-991290073,2022-05-04,,df,2021
1008644806,Kia Motors Sportage 2.0 LX (Flex) (Aut) P.163,24.893 km  |  Câmbio: Automático  |  Flex  |  ,R$ 127.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-motors-sportage-2-0-lx-flex-aut-p-163-1008644806,2022-05-04,,df,2020
1019381048,Fiat Fiorino 1.4 Hard Working (Flex),71.435 km  |  Câmbio: Manual  |  Flex  |  ,R$ 75.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-fiorino-1-4-hard-working-flex-1019381048,2022-05-04,,df,2020
1019908117,Hyundai HB20 1.0 Diamond Turbo (Aut) (Flex),45.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 84.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-diamond-turbo-aut-flex-1019908117,2022-05-04,,df,2020
1025860990,Ix 35 completa! muito nova!! ,98.500 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 54.900,"Brasília, Park Way - DDD 61","Ontem, 21:06",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ix-35-completa-muito-nova-1025860990,2022-05-04,,df,2011
1012956220,FORD KA+ SEDAN 2019 c/ 53kkm!!!,53.196 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:06",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-sedan-2019-c-53kkm-1012956220,2022-05-04,,df,2019
995805380,FIAT G. SIENA SUBLIME 2018 MUITO NOVO!!,110.470 km  |  Câmbio: Automático  |  Flex  |  ,R$ 51.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:06",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-g-siena-sublime-2018-muito-novo-995805380,2022-05-04,,df,2018
1022649131,Honda Fit 1.4 LXL 16V Flex Automático 2010,164.269 km  |  Câmbio: Automático  |  Flex  |  ,R$ 49.990,"Brasília, Samambaia Sul (Samambaia) - DDD 61","Ontem, 21:06",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-4-lxl-16v-flex-automatico-2010-1022649131,2022-05-04,,df,2010
1027744850,Pajero TR-4 4x4 automática ano 2003,200.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 25.000,"Brasília, Asa Norte - DDD 61","Ontem, 21:05",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr-4-4x4-automatica-ano-2003-1027744850,2022-05-04,,df,2003
1006130940,Honda Civic EXS 1.8 Flex 16V Automático 2012/2013 ,100.871 km  |  Câmbio: Automático  |  Flex  |  ,R$ 70.000,"Brasília, Asa Norte - DDD 61","Ontem, 21:05",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-exs-1-8-flex-16v-automatico-2012-2013-1006130940,2022-05-04,,df,2013
1010746734,RENAULT SANDERO 1.0 12V SCE FLEX ZEN MANUAL,41.848 km  |  Câmbio: Manual  |  Flex  |  ,R$ 57.890,"Brasília, Areal (Águas Claras) - DDD 61","Ontem, 21:05",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-12v-sce-flex-zen-manual-1010746734,2022-05-04,,df,2021
1027744412,veículo Gol G5 ,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.000,"Águas Lindas de Goiás, Jardim dos Pinheiros - DDD 61","Ontem, 21:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/veiculo-gol-g5-1027744412,2022-05-04,,df,2010
992582453,Renault Kiwd  Intense,95.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.990,"Brasília, Asa Norte - DDD 61","Ontem, 21:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kiwd-intense-992582453,2022-05-04,,df,2019
1027744265,New civic 2009 Lxs,163.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 37.000,"Brasília, Samambaia Norte (Samambaia) - DDD 61","Ontem, 21:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-civic-2009-lxs-1027744265,2022-05-04,,df,
1025009516,SANTANA 2005/2006 2.0 MI COMFORTLINE 8V GASOLINA 4P MANUAL,220.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 29.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/santana-2005-2006-2-0-mi-comfortline-8v-gasolina-4p-manual-1025009516,2022-05-04,,df,
914442147,Renault Logan Auth 1.0 - 2019/2020 ,60.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.990,"Brasília, Setor Leste (Gama) - DDD 61","Ontem, 21:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-auth-1-0-2019-2020-914442147,2022-05-04,,df,2020
971637834,S10 2021/2022 2.8 16V TURBO DIESEL Z71 CD 4X4 AUTOMÁTICO,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 274.990,"Brasília, Setor Leste (Gama) - DDD 61","Ontem, 21:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-2021-2022-2-8-16v-turbo-diesel-z71-cd-4x4-automatico-971637834,2022-05-04,,df,2022
1027743354,Venda,1.472 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 5.000,"Cidade Ocidental, Dom Bosco - DDD 61","Ontem, 21:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-1027743354,2022-05-04,,df,1999
994650331,Jeep compass longitude F,10.799 km  |  Câmbio: Automático  |  Flex  |  ,R$ 139.900,"Brasília, Asa Sul - DDD 61","Ontem, 21:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-f-994650331,2022-05-04,,df,2021
1025966078,Nissan Versa Advance 1.6 (Flex) (Aut),0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 100.900,"Brasília, Areal (Águas Claras) - DDD 61","Ontem, 21:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-advance-1-6-flex-aut-1025966078,2022-05-04,,df,2022
1014207643,HONDA FIT 1.4  2009,120.515 km  |  Câmbio: Manual  |  Flex  |  ,R$ 40.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-1-4-2009-1014207643,2022-05-04,,df,2009
1025789031,Volkswagen Up MOVE TSI MANUAL 4P,53.803 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.890,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-move-tsi-manual-4p-1025789031,2022-05-04,,df,2019
1015789238,Fiat Toro Endurance 1.3 Turbo (Flex) (Aut) ,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 137.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 21:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-endurance-1-3-turbo-flex-aut-1015789238,2022-05-04,,df,
1026187006,FORD - Fiesta hacth 1.6 SE manual ,70.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,"Brasília, Setor de Habitações Individuais Norte - DDD 61","Ontem, 21:01",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-hacth-1-6-se-manual-1026187006,2022-05-04,,df,2018
1027742151,"Triton l200, hpe, aut",185.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 128.000,"Brasília, Asa Sul - DDD 61","Ontem, 21:01",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/triton-l200-hpe-aut-1027742151,2022-05-04,,df,2015
923525790,IVECO 50C17,226.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 155.000,"Brasília, Setor de Habitações Individuais Norte - DDD 61","Ontem, 21:00",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/iveco-50c17-923525790,2022-05-04,,df,2018
890675556,HYUNDAI HB20 1.0 12V FLEX VISION MANUAL,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 74.090,"Brasília, Asa Norte - DDD 61","Ontem, 20:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-vision-manual-890675556,2022-05-04,,df,2022
1012343885,FIAT ARGO 2020/2020 1.0 FIREFLY FLEX DRIVE MANUAL,64.992 km  |  Câmbio: Manual  |  Flex  |  ,R$ 64.140,"Brasília, Areal (Águas Claras) - DDD 61","Ontem, 20:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-2020-1-0-firefly-flex-drive-manual-1012343885,2022-05-04,,df,2020
1012343885,FIAT ARGO 2020/2020 1.0 FIREFLY FLEX DRIVE MANUAL,64.992 km  |  Câmbio: Manual  |  Flex  |  ,R$ 64.140,"Brasília, Areal (Águas Claras) - DDD 61","Ontem, 20:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-2020-1-0-firefly-flex-drive-manual-1012343885,2022-05-04,,df,2020
986088385,PALIO 2013/2014 1.6 MPI SPORTING 16V FLEX 4P MANUAL,126.090 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.980,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2013-2014-1-6-mpi-sporting-16v-flex-4p-manual-986088385,2022-05-04,,df,2014
930587284,YARIS 2018/2019 1.5 16V FLEX SEDAN XLS MULTIDRIVE,38.808 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.980,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/yaris-2018-2019-1-5-16v-flex-sedan-xls-multidrive-930587284,2022-05-04,,df,2019
914585241,FIAT ARGO 2019/2020 1.3 FIREFLY FLEX DRIVE MANUAL,39.593 km  |  Câmbio: Manual  |  Flex  |  ,R$ 65.980,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2019-2020-1-3-firefly-flex-drive-manual-914585241,2022-05-04,,df,2020
1027740521,Kit de direção hidráulica do gol ap usado *,946.434 km  |  Câmbio: Manual  |  Flex  |  ,R$ 800,Águas Lindas De Goiás - DDD 61,"Ontem, 20:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kit-de-direcao-hidraulica-do-gol-ap-usado-1027740521,2022-05-04,,df,1999
1027740500,Uno way ,151.000 km  |  ,R$ 25.500,"Brasília, Santa Maria - DDD 61","Ontem, 20:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-way-1027740500,2022-05-04,,df,2012
1027740094,Ranger 4x4 diesel 2.5 CS ,135.900 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 35.000,"Brasília, Sobradinho - DDD 61","Ontem, 20:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ranger-4x4-diesel-2-5-cs-1027740094,2022-05-04,,df,1999
1015058697,Renault Duster 1.6 16v Sce Zen,7.358 km  |  Câmbio: Manual  |  Flex  |  ,R$ 99.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:57",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-1-6-16v-sce-zen-1015058697,2022-05-04,,df,2021
1019611664,"V12 AERO VW, VIRTIS GTS 22/22 RODAS 18, PRONTA ENTREGA .",0 km  |  Câmbio: Automático  |  Flex  |  ,,"Brasília, Setor de Habitações Individuais Sul - DDD 61","Ontem, 20:57",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/v12-aero-vw-virtis-gts-22-22-rodas-18-pronta-entrega-1019611664,2022-05-04,,df,2022
1022588725,Lifan X60 1.8 Manual 13/14,75.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.990,"Brasília, Recanto das Emas - DDD 61","Ontem, 20:56",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lifan-x60-1-8-manual-13-14-1022588725,2022-05-04,,df,2014
1012321620,COMPASS 2019/2020 2.0 16V FLEX LONGITUDE AUTOMÁTICO,58.975 km  |  Câmbio: Automático  |  Flex  |  ,R$ 121.990,"Brasília, Areal (Águas Claras) - DDD 61","Ontem, 20:56",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-2019-2020-2-0-16v-flex-longitude-automatico-1012321620,2022-05-04,,df,2020
1010929553,"Renault Kwid 1.0 Zen 2018 Completo. Com doc ok, Ipva 2022 Grátis",89.755 km  |  Câmbio: Manual  |  Flex  |  ,R$ 43.990,"Brasília, Samambaia Sul (Samambaia) - DDD 61","Ontem, 20:56",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-1-0-zen-2018-completo-com-doc-ok-ipva-2022-gratis-1010929553,2022-05-04,,df,2018
1027739535,Strada Working 1.4 MPI Fire Flex ,57.638 km  |  Câmbio: Manual  |  Flex  |  ,R$ 26.800,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Ontem, 20:56",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-working-1-4-mpi-fire-flex-1027739535,2022-05-04,,df,2011
1027739390,Sandero 1.6 stepway flex 2015,62.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 35.000,"Brasília, Asa Sul - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-6-stepway-flex-2015-1027739390,2022-05-04,,df,2015
995279046,430I 2018/2018 2.0 16V GASOLINA CABRIO SPORT AUTOMÁTICO,21.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 300.000,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/430i-2018-2018-2-0-16v-gasolina-cabrio-sport-automatico-995279046,2022-05-04,,df,2018
963849989,Etios Sedã 1.5 Platinum 2016 (Leia a descrição),198.300 km  |  Câmbio: Manual  |  Flex  |  ,R$ 20.000,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-seda-1-5-platinum-2016-leia-a-descricao-963849989,2022-05-04,,df,2003
954865636,Lindo Fiat Uno Attractive 1.0 | Extremamente Conservado!!!,52.695 km  |  Câmbio: Manual  |  Flex  |  ,R$ 46.990,"Brasília, Setor Leste (Gama) - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lindo-fiat-uno-attractive-1-0-extremamente-conservado-954865636,2022-05-04,,df,2019
1027739276,Troco Megane completo !!! 2022 pago!! Só transferir ,183.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 19.000,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troco-megane-completo--2022-pago-so-transferir-1027739276,2022-05-04,,df,2007
1014492533,Captur Boss Intense 1.6 Aut,15.110 km  |  Câmbio: Automático  |  Flex  |  ,R$ 101.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-boss-intense-1-6-aut-1014492533,2022-05-04,,df,2021
1022682787,Volkswagen Fox 1.6 Prime GII 2013,64.894 km  |  Câmbio: Automático  |  Flex  |  ,R$ 39.900,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-1-6-prime-gii-2013-1022682787,2022-05-04,,df,2013
1008701131," Freemont Precision 2.4 Automático 2013/14  Abaixo da Fipe, 7 Lugares + Kit Multimídia ",142.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 57.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:53",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/freemont-precision-2-4-automatico-2013-14-abaixo-da-fipe-7-lugares-kit-multimidia-1008701131,2022-05-04,,df,2014
1018960306,GM- S10 LT 4X4 Flex Manual 14/15,174.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 102.990,"Brasília, Recanto das Emas - DDD 61","Ontem, 20:51",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-s10-lt-4x4-flex-manual-14-15-1018960306,2022-05-04,,df,2015
994605979,COROLLA 2021/2022 2.0 VVT-IE FLEX GR-S DIRECT SHIFT,6.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 163.000,"Brasília, Área Octogonal - DDD 61","Ontem, 20:51",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-2021-2022-2-0-vvt-ie-flex-gr-s-direct-shift-994605979,2022-05-04,,df,2022
979375099,RENEGADE 2016/2016 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,78.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 77.000,"Brasília, Área Octogonal - DDD 61","Ontem, 20:51",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2016-2016-1-8-16v-flex-longitude-4p-automatico-979375099,2022-05-04,,df,2016
1027737967,Carro Corsa Classic Life,289.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 16.000,"Brasília, Riacho Fundo II - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carro-corsa-classic-life-1027737967,2022-05-04,,df,2006
1027737935,Honda civic 2005/2006,230.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 25.000,"Brasília, Samambaia Sul (Samambaia) - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2005-2006-1027737935,2022-05-04,,df,2005
1008902131,S60 2019/2020 2.0 T5 INSCRIPTION GASOLINA 4P AUTOMÁTICO,12.246 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 225.000,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s60-2019-2020-2-0-t5-inscription-gasolina-4p-automatico-1008902131,2022-05-04,,df,2020
981528586,XC90 2016/2016 2.0 INSCRIPTION TURBO GASOLINA 4P 4X4 AUTOMÁTICO,68.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 235.000,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/xc90-2016-2016-2-0-inscription-turbo-gasolina-4p-4x4-automatico-981528586,2022-05-04,,df,
900468538,HYUNDAI HB20 1.0 12V FLEX VISION MANUAL,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 74.090,"Brasília, Setor Industrial (Gama) - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-vision-manual-900468538,2022-05-04,,df,2022
1006657324,Chevrolet Spin LTZ 7 LUGARES 4P,145.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 55.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-7-lugares-4p-1006657324,2022-05-04,,df,2013
1006660680,Renault Duster DYN 1.6 CVT 4P,85.700 km  |  Câmbio: Automático  |  Flex  |  ,R$ 78.990,"Brasília, Zona Industrial (Guará) - DDD 61","Ontem, 20:50",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-dyn-1-6-cvt-4p-1006660680,2022-05-04,,df,2018
